Month,Month_Num,Symbol,Price,Price chg (%),OI,Volume,PCR,IV,Rollover (%),MWPL (%)
May-22,105,APOLLOTYRE,205.45,-2.00  ( -0.96%),"1,38,52,500","48,52,500",0.55,42.66,1.89,28.57
May-22,105,NMDC,161.35,-2.20  ( -1.35%),"5,09,13,300","83,68,300",0.72,33.45,1.89,32.72
May-22,105,DELTACORP,266.4,-5.25  ( -1.93%),"1,37,67,800","64,44,600",0.46,51.16,1.88,56.75
May-22,105,KOTAKBANK,"1,793.90",21.60  ( 1.22%),"1,32,92,800","44,79,600",0.72,28.98,1.86,6.24
May-22,105,STAR,328.9,-6.85  ( -2.04%),"44,38,800","6,02,100",0.77,47.07,1.85,41.06
May-22,105,ICICIBANK,746.95,-3.40  ( -0.45%),"11,00,01,375","2,82,12,250",0.52,27.01,1.84,13.55
May-22,105,GLENMARK,440.3,-0.95  ( -0.22%),"62,93,950","9,86,700",0.38,37.83,1.81,26.55
May-22,105,BRITANNIA,"3,289.55",-67.25  ( -2.00%),"13,85,600","3,96,600",0.58,26.58,1.79,7.06
May-22,105,BEL,238.95,-8.80  ( -3.55%),"2,98,56,600","95,68,400",0.72,33.97,1.78,17.12
May-22,105,SBICARD,835.4,-9.05  ( -1.07%),"76,80,500","29,12,000",0.54,34.86,1.76,16.28
May-22,105,NAUKRI,"4,673.85",1.35  ( 0.03%),"13,06,000","4,26,250",0.49,37.88,1.74,10.43
May-22,105,NTPC,156.6,-3.45  ( -2.16%),"6,56,18,400","2,58,60,900",0.24,31.9,1.69,11.14
May-22,105,VOLTAS,"1,252.05",-29.60  ( -2.31%),"28,78,500","20,88,500",0.39,38.61,1.64,9.61
May-22,105,ALKEM,"3,268.35",-47.90  ( -1.44%),"2,32,800","1,23,000",1.14,30.35,1.61,2.49
May-22,105,HAL,"1,599.20",-41.80  ( -2.55%),"25,08,000","8,95,375",0.44,37.13,1.57,18.64
May-22,105,GAIL,159.4,0.85  ( 0.54%),"3,67,22,000","1,08,21,400",0.58,30.21,1.55,13.64
May-22,105,DRREDDY,"4,151.60",22.45  ( 0.54%),"25,05,875","6,41,000",0.92,28.18,1.52,13.76
May-22,105,ICICIPRULI,528.95,-6.95  ( -1.30%),"54,97,500","17,46,000",0.28,30.28,1.52,8.18
May-22,105,CANFINHOME,594.45,-43.10  ( -6.76%),"32,02,875","28,11,900",0.13,45.57,1.5,22.42
May-22,105,INDIGO,"1,860.65",-3.75  ( -0.20%),"23,76,000","4,40,750",0.47,39.15,1.48,14.42
May-22,105,SRTRANSFIN,"1,205.15",56.55  ( 4.92%),"51,62,000","60,06,000",0.53,42.95,1.48,17.82
May-22,105,OFSS,"3,553.35",24.35  ( 0.69%),"3,77,375","46,750",0.76,27.22,1.47,9.01
May-22,105,VEDL,409.05,-2.70  ( -0.66%),"5,00,07,650","2,79,13,950",0.61,38.3,1.46,30.71
May-22,105,ZEEL,249.2,-7.55  ( -2.94%),"8,12,19,000","1,16,43,000",1,48.17,1.46,61.37
May-22,105,INDIACEM,207.25,-1.50  ( -0.72%),"1,38,35,900","31,14,600",0.42,47.08,1.45,40.76
May-22,105,JUBLFOOD,547.05,2.50  ( 0.46%),"90,09,375","32,80,000",0.56,48.05,1.43,18.05
May-22,105,TATACONSUM,820.05,8.35  ( 1.03%),"61,76,250","32,32,575",0.2,30.46,1.43,7.48
May-22,105,ASHOKLEY,127.4,-1.65  ( -1.28%),"3,35,74,500","2,28,91,500",0.5,38.8,1.41,18.61
May-22,105,NAVINFLUOR,"3,939.65",-32.70  ( -0.82%),"3,00,825","1,38,375",0.22,37.95,1.4,5.39
May-22,105,CHOLAFIN,742.2,-1.30  ( -0.17%),"86,41,250","26,90,000",0.5,41.8,1.38,13.73
May-22,105,MCX,"1,432.45",39.90  ( 2.87%),"20,60,100","14,32,550",0.56,34.45,1.37,27.11
May-22,105,SBILIFE,"1,111.35",-8.65  ( -0.77%),"72,14,250","47,32,500",0.53,29.18,1.34,10.37
May-22,105,MUTHOOTFIN,"1,267.25",-12.65  ( -0.99%),"32,84,625","6,96,750",0.79,34.46,1.33,18.87
May-22,105,HINDALCO,484.95,-4.45  ( -0.91%),"3,75,62,650","1,61,94,875",0.28,41.62,1.32,20.48
May-22,105,APOLLOHOSP,"4,475.35",-75.75  ( -1.66%),"18,85,250","4,19,875",0.64,41.33,1.31,12.86
May-22,105,GODREJPROP,"1,581.25",-12.35  ( -0.77%),"37,97,300","8,79,125",0.68,46.74,1.31,21
May-22,105,SRF,"2,519.25",0.55  ( 0.02%),"29,84,250","5,90,625",0.52,35,1.29,12.23
May-22,105,COFORGE,"4,192.30",85.85  ( 2.09%),"8,11,500","2,60,300",0.42,41.81,1.28,15.86
May-22,105,IOC,126.6,-3.75  ( -2.88%),"5,34,88,500","1,46,44,500",0.61,29.65,1.28,8.39
May-22,105,GRANULES,281.75,-4.40  ( -1.54%),"1,09,10,450","15,00,400",0.45,40.79,1.27,43
May-22,105,GSPL,262.3,-6.40  ( -2.38%),"26,60,500","8,07,500",0.55,39.53,1.26,4.38
May-22,105,ESCORTS,"1,641.70",15.10  ( 0.93%),"27,80,800","17,34,700",0.42,29.3,1.21,28.78
May-22,105,M&MFIN,183.5,0.65  ( 0.36%),"3,07,44,000","1,31,56,000",0.59,43.13,1.21,33.64
May-22,105,TRENT,"1,233.75",5.60  ( 0.46%),"26,09,275","7,02,525",0.42,38.91,1.21,6.56
May-22,105,ABCAPITAL,121.05,-2.05  ( -1.67%),"2,31,00,000","61,77,600",0.39,45.1,1.17,25.48
May-22,105,ABFRL,285.75,1.75  ( 0.62%),"1,01,27,000","39,96,200",0.54,40.67,1.17,18.54
May-22,105,ASTRAL,"2,156.20",-12.55  ( -0.58%),"4,86,200","2,09,275",0.35,36.73,1.17,3.12
May-22,105,MARUTI,"7,752.05",-163.30  ( -2.06%),"28,56,000","26,90,200",0.39,33.56,1.17,20.56
May-22,105,GMRINFRA,37.7,0.25  ( 0.67%),"9,64,12,500","1,94,62,500",0.82,40.82,1.15,27.31
May-22,105,HINDPETRO,271.25,-12.10  ( -4.27%),"1,36,26,900","44,87,400",0.77,36.54,1.13,15.29
May-22,105,SYNGENE,626.2,0.35  ( 0.06%),"8,18,550","5,60,150",0.33,35.62,1.13,5.18
May-22,105,CUB,137.3,-3.10  ( -2.21%),"1,15,43,000","23,56,200",0.31,39.92,1.11,9.31
May-22,105,POWERGRID,228.75,-7.30  ( -3.09%),"3,83,54,936","97,54,057",0.79,25.51,1.11,9.59
May-22,105,INDUSINDBK,981.9,-10.65  ( -1.07%),"2,57,66,100","83,43,900",0.36,37.15,1.09,29.66
May-22,105,ACC,"2,340.35",-41.25  ( -1.73%),"26,62,000","12,06,250",0.56,34.07,1.05,20.55
May-22,105,SIEMENS,"2,279.35",-9.10  ( -0.40%),"15,63,100","3,32,475",0.71,34.15,1.04,9.77
May-22,105,ASIANPAINT,"3,243.45",-9.50  ( -0.29%),"50,39,100","11,15,700",0.57,28.93,1.03,7.23
May-22,105,M&M,926.05,-0.05  ( -0.01%),"1,07,66,000","26,90,100",0.46,32.52,1.01,7.94
May-22,105,UBL,"1,591.00",17.60  ( 1.12%),"12,67,350","9,36,600",0.27,36.01,1.01,12
May-22,105,DABUR,559.45,-15.25  ( -2.65%),"1,27,28,750","54,98,750",0.23,29.61,1,13.44
May-22,105,BATAINDIA,"1,957.45",13.90  ( 0.72%),"14,50,075","7,00,975",0.27,32.91,0.99,14.81
May-22,105,ULTRACEMCO,"6,649.55",15.95  ( 0.24%),"20,17,400","14,50,000",0.64,29.94,0.99,12.36
May-22,105,COLPAL,"1,635.95",0.60  ( 0.04%),"23,14,200","3,68,900",0.45,23,0.96,10.39
May-22,105,BHARATFORG,705.05,-18.65  ( -2.58%),"61,27,500","11,97,750",0.47,36.1,0.95,13.46
May-22,105,CIPLA,983.75,-2.15  ( -0.22%),"81,40,600","22,12,600",0.54,29.07,0.94,10.58
May-22,105,ADANIPORTS,860.45,-29.85  ( -3.35%),"7,67,70,000","1,64,86,250",0.44,52.17,0.92,67.91
May-22,105,CROMPTON,385.2,1.70  ( 0.44%),"40,24,900","7,28,200",0.27,41.45,0.92,4.37
May-22,105,BALKRISIND,"2,147.35",-0.60  ( -0.03%),"11,75,200","3,40,800",0.24,38.83,0.91,8.98
May-22,105,EICHERMOT,"2,638.40",-47.10  ( -1.75%),"32,29,450","8,48,050",0.3,33.98,0.91,13.19
May-22,105,AUROPHARMA,632.35,-3.15  ( -0.50%),"1,49,94,750","25,09,500",0.54,38.53,0.9,34.49
May-22,105,MARICO,524.45,-19.90  ( -3.66%),"84,40,000","22,70,000",0.26,31.21,0.9,9.16
May-22,105,APLLTD,781.45,-4.25  ( -0.54%),"14,73,500","4,71,100",0.13,35.05,0.89,13.61
May-22,105,BERGEPAINT,720.5,-11.25  ( -1.54%),"41,44,800","8,21,700",0.27,29.69,0.89,9.47
May-22,105,JSWSTEEL,729.5,0.00  ( 0.00%),"2,63,43,900","59,17,050",0.71,37.89,0.88,12.11
May-22,105,GODREJCP,786.25,-19.75  ( -2.45%),"56,49,000","10,17,500",0.2,39.48,0.84,8.59
May-22,105,RELIANCE,"2,802.25",-23.15  ( -0.82%),"3,45,03,000","92,25,000",0.54,30.68,0.84,7.87
May-22,105,IPCALAB,"1,005.05",-17.90  ( -1.75%),"6,43,500","2,63,250",0.47,34.08,0.83,2.47
May-22,105,MCDOWELL-N,866.5,1.35  ( 0.16%),"1,29,51,250","27,58,750",0.54,31.59,0.83,25.09
May-22,105,SHREECEM,"25,968.95",50.15  ( 0.19%),"1,83,975","38,200",0.34,27.38,0.82,7.09
May-22,105,NESTLEIND,"18,413.60",-80.30  ( -0.43%),"2,91,600","57,925",0.35,23.71,0.79,4.55
May-22,105,DLF,373.45,-7.55  ( -1.98%),"3,92,50,200","88,24,200",0.94,41.85,0.78,39.08
May-22,105,ATUL,"8,858.25",28.35  ( 0.32%),"1,79,925","76,725",0.2,35.61,0.74,5.99
May-22,105,PIDILITIND,"2,436.30",-25.45  ( -1.03%),"29,21,250","4,70,000",0.45,26.13,0.73,10.62
May-22,105,CUMMINSIND,"1,032.10",-4.90  ( -0.47%),"14,43,000","4,29,600",0.35,32.18,0.7,5.95
May-22,105,BANDHANBNK,335.8,-1.85  ( -0.55%),"3,29,52,600","1,10,82,600",0.55,48.49,0.67,21.97
May-22,105,DIVISLAB,"4,528.70",-45.85  ( -1.00%),"21,27,600","3,76,400",0.29,32.97,0.67,10.42
May-22,105,PEL,"2,170.55",14.50  ( 0.67%),"33,17,050","5,86,300",0.84,39.92,0.67,15.53
May-22,105,RAMCOCEM,795.2,0.70  ( 0.09%),"27,71,850","12,01,050",0.45,38.49,0.67,10.86
May-22,105,SUNPHARMA,932.25,9.55  ( 1.04%),"1,73,76,800","58,86,300",0.38,27.83,0.67,10.57
May-22,105,ADANIENT,"2,344.25",-38.85  ( -1.63%),"1,87,03,000","58,47,000",0.77,44.95,0.66,44.64
May-22,105,UPL,824.6,-1.85  ( -0.22%),"2,17,42,500","41,43,100",0.45,32.11,0.66,25.27
May-22,105,BHARTIARTL,741.1,-7.15  ( -0.96%),"4,73,01,450","82,77,350",0.49,27.58,0.65,11.9
May-22,105,TVSMOTOR,657.7,-26.55  ( -3.88%),"66,13,600","38,85,000",0.37,40.31,0.63,19.65
May-22,105,MFSL,757.3,-12.95  ( -1.68%),"19,76,000","4,62,800",0.13,34.23,0.59,4.69
May-22,105,TORNTPHARM,"2,821.80",23.00  ( 0.82%),"6,01,000","2,11,000",0.75,31.6,0.58,6.46
May-22,105,ABB,"2,097.85",-8.85  ( -0.42%),"2,60,750","89,000",0.45,32.86,0.57,2.58
May-22,105,JKCEMENT,"2,641.20",-22.65  ( -0.85%),"2,75,625","95,550",0.54,38.04,0.57,3.9
May-22,105,SUNTV,484.4,-9.20  ( -1.86%),"1,27,42,500","10,74,000",0.52,34.85,0.55,70.17
May-22,105,IDFC,57.3,-0.95  ( -1.63%),"10,81,20,000","69,10,000",0.69,35.97,0.54,40.47
May-22,105,CONCOR,650.15,-9.40  ( -1.43%),"61,40,000","11,46,400",0.86,37.01,0.51,13.17
May-22,105,JINDALSTEL,540.85,-5.40  ( -0.99%),"3,11,30,000","85,23,750",0.96,41.96,0.47,47.8
May-22,105,OBEROIRLTY,962.85,-5.80  ( -0.60%),"40,74,700","6,98,600",0.43,41.43,0.44,18.61
May-22,105,PIIND,"2,861.25",-46.45  ( -1.60%),"14,84,750","1,42,750",0.28,35.5,0.39,9.6
May-22,105,HAVELLS,"1,316.00",-6.50  ( -0.49%),"48,07,000","9,72,000",0.28,38.31,0.38,11.32
May-22,105,PAGEIND,"45,693.65",-304.60  ( -0.66%),"75,930","13,395",0.04,27.39,0.37,6.62
May-22,105,GRASIM,"1,698.45",-20.25  ( -1.18%),"93,77,450","11,68,500",0.59,31.43,0.31,13.52
May-22,105,DALBHARAT,"1,525.30",-22.35  ( -1.44%),"13,29,500","2,23,750",0.29,28.66,0.26,8.18
May-22,105,HONAUT,"39,877.65","-1,174.20  ( -2.86%)","5,010","3,930",0.35,17.03,NaN,1.29
May-22,105,METROPOLIS,"2,349.60",-3.00  ( -0.13%),"2,92,000","1,18,600",0.48,40.12,NaN,7
Jun-22,106,PETRONET,216,-1.15  ( -0.53%),"1,24,95,000","32,10,000",0.34,28.21,25.23,NaN
Jun-22,106,ICICIBANK,742.35,10.25  ( 1.40%),"6,44,55,875","1,69,42,750",0.7,24.05,25.01,NaN
Jun-22,106,RELIANCE,"2,580.90",-13.40  ( -0.52%),"2,69,43,750","89,05,750",0.49,28.42,24.75,NaN
Jun-22,106,FEDERALBNK,86.55,1.85  ( 2.18%),"5,85,50,000","2,15,10,000",0.86,35.26,20.35,NaN
Jun-22,106,APOLLOTYRE,215.15,1.40  ( 0.65%),"1,11,82,500","47,82,500",0.66,35.09,18.43,NaN
Jun-22,106,NIFTY,"16,326.90",158.80  ( 0.98%),"1,12,43,050","1,12,08,700",1.29,18.57,11.98,NaN
Jun-22,106,INDIAMART,"4,501.05",367.35  ( 8.89%),"2,35,275","3,00,525",0.36,44.79,9.31,NaN
Jun-22,106,BANKNIFTY,"35,631.70",465.90  ( 1.32%),"22,85,050","37,60,925",1.08,21.96,7.61,NaN
Jun-22,106,PNB,29.8,0.05  ( 0.17%),"21,44,96,000","3,00,48,000",0.84,35.51,7.2,NaN
Jun-22,106,AMARAJABAT,496.8,3.25  ( 0.66%),"60,82,000","11,92,000",0.9,31.17,7.03,NaN
Jun-22,106,TATACOMM,968.45,34.80  ( 3.73%),"34,96,400","5,62,800",0.51,40.52,6.41,NaN
Jun-22,106,BOSCHLTD,"14,191.95",284.35  ( 2.04%),"97,550","29,150",0.71,33.64,6.25,NaN
Jun-22,106,M&MFIN,171.55,5.60  ( 3.37%),"2,01,96,000","82,24,000",1.27,40.87,5.97,NaN
Jun-22,106,DEEPAKNTR,"1,902.80",55.30  ( 2.99%),"10,04,000","5,75,750",0.57,42.65,5.9,NaN
Jun-22,106,MANAPPURAM,91.1,0.25  ( 0.28%),"2,60,04,000","73,41,000",0.79,45.59,5.9,NaN
Jun-22,106,IRCTC,639.3,24.45  ( 3.98%),"1,19,28,875","24,43,000",0.8,45.56,5.85,NaN
Jun-22,106,RECLTD,119.3,0.80  ( 0.68%),"2,31,96,000","52,02,000",0.98,25.19,5.84,NaN
Jun-22,106,TITAN,"2,149.85",7.05  ( 0.33%),"71,15,625","14,71,125",0.88,28.27,5.74,NaN
Jun-22,106,PIDILITIND,"2,147.75",19.90  ( 0.94%),"31,52,750","3,53,000",0.99,29.85,5.4,NaN
Jun-22,106,SHREECEM,"21,532.70",135.75  ( 0.63%),"2,50,400","54,775",0.41,33.38,5.35,NaN
Jun-22,106,HDFCAMC,"1,771.35",67.60  ( 3.97%),"44,78,200","14,39,800",0.78,34.11,5.23,NaN
Jun-22,106,BSOFT,363.85,9.10  ( 2.57%),"30,47,200","20,37,100",0.66,49.45,5.21,NaN
Jun-22,106,DIXON,"3,412.30",71.20  ( 2.13%),"6,23,000","2,16,875",0.53,48.9,5.19,NaN
Jun-22,106,ZYDUSLIFE,372.85,0.20  ( 0.05%),"1,20,51,600","33,02,200",0.44,32.16,5.19,NaN
Jun-22,106,LALPATHLAB,"2,087.20",143.00  ( 7.36%),"10,78,375","9,37,375",0.7,48.23,5.16,NaN
Jun-22,106,IEX,184.65,3.85  ( 2.13%),"3,80,51,250","75,86,250",0.9,40.39,5.1,NaN
Jun-22,106,WIPRO,467.3,13.60  ( 3.00%),"3,21,92,800","1,20,34,400",0.62,32.86,4.98,NaN
Jun-22,106,INTELLECT,622.2,18.10  ( 3.00%),"8,96,250","5,28,000",0.21,49.08,4.78,NaN
Jun-22,106,COALINDIA,180.3,-3.15  ( -1.72%),"2,87,53,200","2,64,60,000",0.56,37.29,4.49,NaN
Jun-22,106,GNFC,625.15,26.05  ( 4.35%),"25,51,900","34,34,600",0.66,48.66,4.43,NaN
Jun-22,106,SAIL,74.35,0.60  ( 0.81%),"10,56,11,500","2,84,47,750",0.72,50.81,4.43,NaN
Jun-22,106,BPCL,321.95,-2.30  ( -0.71%),"1,68,89,400","50,34,600",0.96,32.47,4.37,NaN
Jun-22,106,L&TFH,75.4,1.10  ( 1.48%),"4,51,28,668","1,59,47,188",0.91,41.11,4.37,NaN
Jun-22,106,LTTS,"3,460.15",132.55  ( 3.98%),"9,43,200","4,32,800",0.51,42.88,4.36,NaN
